Datum,Uhrzeit,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,
25-11-2016,08:14,"HARMONY GOLD MNG RC-,50",ZAE000015228,"Kauf 50 zu je 2,185",,EUR,"-109,25",EUR,"-3131,64"
25-11-2016,08:06,GOLD SL 1179.00  HB 30.48  FN 1146.05...,NL0011618277,"Verkauf 15 zu je 3,12",,EUR,"46,80",EUR,"-3022,39"
25-11-2016,08:06,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-3069,19"
25-11-2016,08:06,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-0,13",EUR,"-3065,19"
25-11-2016,08:06,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,"Verkauf 30 zu je 10,51",,EUR,"315,30",EUR,"-3065,06"
23-11-2016,16:01,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-3380,36"
23-11-2016,16:01,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-0,04",EUR,"-3376,36"
23-11-2016,16:01,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,"Kauf 10 zu je 10,36",,EUR,"-103,60",EUR,"-3376,32"
23-11-2016,15:54,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-3272,72"
23-11-2016,15:54,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-0,08",EUR,"-3268,72"
23-11-2016,15:54,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Kauf 20 zu je 10,,EUR,"-200,00",EUR,"-3268,64"
23-11-2016,15:28,GOLD SL 1179.00  HB 30.48  FN 1146.05...,NL0011618277,Transaktionsgebühr,,EUR,"-4,00",EUR,"-3068,64"
23-11-2016,15:28,GOLD SL 1179.00  HB 30.48  FN 1146.05...,NL0011618277,Transaktionsgebühr,,EUR,"-0,03",EUR,"-3064,64"
23-11-2016,15:28,GOLD SL 1179.00  HB 30.48  FN 1146.05...,NL0011618277,"Kauf 15 zu je 4,6",,EUR,"-69,00",EUR,"-3064,61"
23-11-2016,15:00,USD/JPY SL 112.44  HB 574.72  FN 112....,DE000CX0ZTH0,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2995,61"
23-11-2016,15:00,USD/JPY SL 112.44  HB 574.72  FN 112....,DE000CX0ZTH0,"Verkauf 20 zu je 0,26",,EUR,"5,20",EUR,"-2991,61"
23-11-2016,14:31,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2996,81"
23-11-2016,14:31,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-0,05",EUR,"-2992,81"
23-11-2016,14:31,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,"Kauf 30 zu je 4,55",,EUR,"-136,50",EUR,"-2992,76"
23-11-2016,09:06,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Verkauf 150 zu je 0,,EUR,"0,00",EUR,"-2856,26"
22-11-2016,17:02,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2856,26"
22-11-2016,17:02,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-0,07",EUR,"-2852,26"
22-11-2016,17:02,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,"Verkauf 20 zu je 8,16",,EUR,"163,20",EUR,"-2852,19"
22-11-2016,13:41,SILVER SL 15.7402  HB 13.96  FN 15.74...,NL0011628110,Transaktionsgebühr,,EUR,"-4,00",EUR,"-3015,39"
22-11-2016,13:41,SILVER SL 15.7402  HB 13.96  FN 15.74...,NL0011628110,Transaktionsgebühr,,EUR,"-0,06",EUR,"-3011,39"
22-11-2016,13:41,SILVER SL 15.7402  HB 13.96  FN 15.74...,NL0011628110,"Kauf 120 zu je 1,33",,EUR,"-159,60",EUR,"-3011,33"
22-11-2016,13:40,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2851,73"
22-11-2016,13:40,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Transaktionsgebühr,,EUR,"-0,03",EUR,"-2847,73"
22-11-2016,13:40,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,"Kauf 150 zu je 0,55",,EUR,"-82,50",EUR,"-2847,70"
21-11-2016,17:11,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2765,20"
21-11-2016,17:11,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,Transaktionsgebühr,,EUR,"-0,02",EUR,"-2761,20"
21-11-2016,17:11,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,"Kauf 100 zu je 0,55",,EUR,"-55,00",EUR,"-2761,18"
21-11-2016,16:39,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2706,18"
21-11-2016,16:39,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-0,06",EUR,"-2702,18"
21-11-2016,16:39,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,"Verkauf 30 zu je 4,91",,EUR,"147,30",EUR,"-2702,12"
21-11-2016,10:35,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2849,42"
21-11-2016,10:35,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-0,05",EUR,"-2845,42"
21-11-2016,10:35,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,"Kauf 30 zu je 4,31",,EUR,"-129,30",EUR,"-2845,37"
21-11-2016,10:29,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2716,07"
21-11-2016,10:29,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-0,11",EUR,"-2712,07"
21-11-2016,10:29,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,"Verkauf 45 zu je 5,91",,EUR,"265,95",EUR,"-2711,96"
21-11-2016,10:05,DT.TELEKOM AG NA,DE0005557508,Transaktionsgebühr,,EUR,"-2,00",EUR,"-2977,91"
21-11-2016,10:05,DT.TELEKOM AG NA,DE0005557508,Transaktionsgebühr,,EUR,"-0,01",EUR,"-2975,91"
21-11-2016,10:05,DT.TELEKOM AG NA,DE0005557508,"Verkauf 10 zu je 14,4",,EUR,"144,00",EUR,"-2975,90"
21-11-2016,09:45,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-3119,90"
21-11-2016,09:45,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-0,06",EUR,"-3115,90"
21-11-2016,09:45,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,"Kauf 20 zu je 7,67",,EUR,"-153,40",EUR,"-3115,84"
18-11-2016,14:46,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2962,44"
18-11-2016,14:46,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-0,04",EUR,"-2958,44"
18-11-2016,14:46,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,"Kauf 20 zu je 4,75",,EUR,"-95,00",EUR,"-2958,40"
18-11-2016,14:18,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2863,40"
18-11-2016,14:18,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-0,04",EUR,"-2859,40"
18-11-2016,14:18,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Kauf 20 zu je 5,,EUR,"-100,00",EUR,"-2859,36"
18-11-2016,12:45,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2759,36"
18-11-2016,12:45,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-0,05",EUR,"-2755,36"
18-11-2016,12:45,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,"Verkauf 15 zu je 8,11",,EUR,"121,65",EUR,"-2755,31"
18-11-2016,11:41,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2876,96"
18-11-2016,11:41,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Transaktionsgebühr,,EUR,"-0,02",EUR,"-2872,96"
18-11-2016,11:41,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,"Verkauf 200 zu je 0,2",,EUR,"40,00",EUR,"-2872,94"
17-11-2016,16:20,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2912,94"
17-11-2016,16:20,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,Transaktionsgebühr,,EUR,"-0,03",EUR,"-2908,94"
17-11-2016,16:20,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,"Kauf 100 zu je 0,66",,EUR,"-66,00",EUR,"-2908,91"
16-11-2016,18:16,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2842,91"
16-11-2016,18:16,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-0,09",EUR,"-2838,91"
16-11-2016,18:16,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,"Verkauf 50 zu je 4,62",,EUR,"231,00",EUR,"-2838,82"
16-11-2016,14:04,"HSBC HLDGS PLC DL-,50",GB0005405286,Transaktionsgebühr,,EUR,"-2,00",EUR,"-3069,82"
16-11-2016,14:04,"HSBC HLDGS PLC DL-,50",GB0005405286,Transaktionsgebühr,,EUR,"-0,02",EUR,"-3067,82"
16-11-2016,14:04,"HSBC HLDGS PLC DL-,50",GB0005405286,"Verkauf 29 zu je 7,285",,EUR,"211,26",EUR,"-3067,80"
16-11-2016,12:12,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Transaktionsgebühr,,EUR,"-4,00",EUR,"-3279,07"
16-11-2016,12:12,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Transaktionsgebühr,,EUR,"-0,03",EUR,"-3275,07"
16-11-2016,12:12,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,"Kauf 100 zu je 0,72",,EUR,"-72,00",EUR,"-3275,04"
16-11-2016,11:09,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-3203,04"
16-11-2016,11:09,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-0,05",EUR,"-3199,04"
16-11-2016,11:09,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,"Kauf 25 zu je 5,14",,EUR,"-128,50",EUR,"-3198,99"
15-11-2016,09:12,"GOLD FIELDS LTD RC-,50",ZAE000018123,Transaktionsgebühr,,EUR,"-2,00",EUR,"-3070,49"
15-11-2016,09:12,"GOLD FIELDS LTD RC-,50",ZAE000018123,Transaktionsgebühr,,EUR,"-0,01",EUR,"-3068,49"
15-11-2016,09:12,"GOLD FIELDS LTD RC-,50",ZAE000018123,"Kauf 50 zu je 3,3",,EUR,"-165,00",EUR,"-3068,48"
15-11-2016,00:00,IS.E.G.B.C.1.5-10.5 U.ETF,DE000A0H0785,Dividende,,EUR,"1,64",EUR,"-2903,48"
14-11-2016,18:18,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2905,12"
14-11-2016,18:18,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,Transaktionsgebühr,,EUR,"-0,04",EUR,"-2901,12"
14-11-2016,18:18,GOLD SL 1287.71  HB 155.64  FN 1287.7...,NL0011860176,"Kauf 15 zu je 6,98",,EUR,"-104,70",EUR,"-2901,08"
14-11-2016,15:35,ENDEAVOUR SILVER CORP,CA29258Y1034,Transaktionsgebühr,,EUR,"-7,50",EUR,"-2796,38"
14-11-2016,15:35,ENDEAVOUR SILVER CORP,CA29258Y1034,Transaktionsgebühr,,EUR,"-0,13",EUR,"-2788,88"
14-11-2016,15:35,ENDEAVOUR SILVER CORP,CA29258Y1034,"Kauf 50 zu je 3,35",,EUR,"-167,50",EUR,"-2788,75"
14-11-2016,14:20,DAX SL 10361.5450  HB 5.45  ,DE000CX59FH3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2621,25"
,,FN 10361....,,,,,,,
14-11-2016,14:20,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-0,05",EUR,"-2617,25"
14-11-2016,14:20,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,"Kauf 25 zu je 5,1",,EUR,"-127,50",EUR,"-2617,20"
14-11-2016,12:00,IBEX 35 (MADRID) SL 10030.00  HB 7.73...,NL0011359377,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2489,70"
14-11-2016,12:00,IBEX 35 (MADRID) SL 10030.00  HB 7.73...,NL0011359377,Transaktionsgebühr,,EUR,"-0,04",EUR,"-2485,70"
14-11-2016,12:00,IBEX 35 (MADRID) SL 10030.00  HB 7.73...,NL0011359377,"Verkauf 50 zu je 1,99",,EUR,"99,50",EUR,"-2485,66"
14-11-2016,11:26,USD/JPY SL 112.44  HB 574.72  FN 112....,DE000CX0ZTH0,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2585,16"
14-11-2016,11:26,USD/JPY SL 112.44  HB 574.72  FN 112....,DE000CX0ZTH0,Transaktionsgebühr,,EUR,"-0,03",EUR,"-2581,16"
14-11-2016,11:26,USD/JPY SL 112.44  HB 574.72  FN 112....,DE000CX0ZTH0,"Kauf 20 zu je 4,1",,EUR,"-82,00",EUR,"-2581,13"
14-11-2016,11:15,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2499,13"
14-11-2016,11:15,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,Transaktionsgebühr,,EUR,"-0,04",EUR,"-2495,13"
14-11-2016,11:15,SILVER SL 16.27 HB 77.80 FN 16.27 R 1...,NL0011634266,"Kauf 100 zu je 0,95",,EUR,"-95,00",EUR,"-2495,09"
14-11-2016,09:40,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2400,09"
14-11-2016,09:40,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-0,12",EUR,"-2396,09"
14-11-2016,09:40,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,"Verkauf 50 zu je 5,86",,EUR,"293,00",EUR,"-2395,97"
14-11-2016,08:16,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Verkauf 375 zu je 0,,EUR,"0,00",EUR,"-2688,97"
14-11-2016,08:16,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,Verkauf 100 zu je 0,,EUR,"0,00",EUR,"-2688,97"
14-11-2016,08:00,"HARMONY GOLD MNG RC-,50",ZAE000015228,Transaktionsgebühr,,EUR,"-7,50",EUR,"-2688,97"
14-11-2016,08:00,"HARMONY GOLD MNG RC-,50",ZAE000015228,Transaktionsgebühr,,EUR,"-0,09",EUR,"-2681,47"
14-11-2016,08:00,"HARMONY GOLD MNG RC-,50",ZAE000015228,"Kauf 50 zu je 2,35",,EUR,"-117,50",EUR,"-2681,38"
11-11-2016,17:12,ENDEAVOUR SILVER CORP,CA29258Y1034,Transaktionsgebühr,,EUR,"-7,50",EUR,"-2563,88"
11-11-2016,17:12,ENDEAVOUR SILVER CORP,CA29258Y1034,Transaktionsgebühr,,EUR,"-0,14",EUR,"-2556,38"
11-11-2016,17:12,ENDEAVOUR SILVER CORP,CA29258Y1034,"Kauf 50 zu je 3,558",,EUR,"-177,90",EUR,"-2556,24"
11-11-2016,16:50,DT.BOERSE COM. XETRA-GOLD,DE000A0S9GB0,Transaktionsgebühr,,EUR,"-2,00",EUR,"-2378,34"
11-11-2016,16:50,DT.BOERSE COM. XETRA-GOLD,DE000A0S9GB0,Transaktionsgebühr,,EUR,"-0,07",EUR,"-2376,34"
11-11-2016,16:50,DT.BOERSE COM. XETRA-GOLD,DE000A0S9GB0,"Kauf 10 zu je 36,59",,EUR,"-365,90",EUR,"-2376,27"
11-11-2016,16:39,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,Transaktionsgebühr,,EUR,"-4,00",EUR,"-2010,37"
11-11-2016,16:39,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,Transaktionsgebühr,,EUR,"-0,04",EUR,"-2006,37"
11-11-2016,16:39,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,"Kauf 50 zu je 2,11",,EUR,"-105,50",EUR,"-2006,33"
11-11-2016,16:37,"HARMONY GOLD MNG RC-,50",ZAE000015228,Transaktionsgebühr,,EUR,"-7,50",EUR,"-1900,83"
11-11-2016,16:37,"HARMONY GOLD MNG RC-,50",ZAE000015228,Transaktionsgebühr,,EUR,"-0,10",EUR,"-1893,33"
11-11-2016,16:37,"HARMONY GOLD MNG RC-,50",ZAE000015228,"Kauf 50 zu je 2,48",,EUR,"-124,00",EUR,"-1893,23"
11-11-2016,16:31,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-4,00",EUR,"-1769,23"
11-11-2016,16:31,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-0,04",EUR,"-1765,23"
11-11-2016,16:31,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,"Kauf 100 zu je 0,91",,EUR,"-91,00",EUR,"-1765,19"
11-11-2016,15:26,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-4,00",EUR,"-1674,19"
11-11-2016,15:26,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-0,04",EUR,"-1670,19"
11-11-2016,15:26,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,"Kauf 75 zu je 1,37",,EUR,"-102,75",EUR,"-1670,15"
11-11-2016,11:46,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,Transaktionsgebühr,,EUR,"-4,00",EUR,"-1567,40"
11-11-2016,11:46,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,Transaktionsgebühr,,EUR,"-0,04",EUR,"-1563,40"
11-11-2016,11:46,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,"Kauf 25 zu je 3,93",,EUR,"-98,25",EUR,"-1563,36"
11-11-2016,11:38,"HARMONY GOLD MNG RC-,50",ZAE000015228,Transaktionsgebühr,,EUR,"-7,50",EUR,"-1465,11"
11-11-2016,11:38,"HARMONY GOLD MNG RC-,50",ZAE000015228,Transaktionsgebühr,,EUR,"-0,16",EUR,"-1457,61"
11-11-2016,11:38,"HARMONY GOLD MNG RC-,50",ZAE000015228,"Kauf 75 zu je 2,691",,EUR,"-201,82",EUR,"-1457,45"
11-11-2016,09:36,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-4,00",EUR,"-1255,62"
11-11-2016,09:36,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-0,04",EUR,"-1251,62"
11-11-2016,09:36,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,"Kauf 20 zu je 5,5",,EUR,"-110,00",EUR,"-1251,58"
10-11-2016,18:02,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,Transaktionsgebühr,,EUR,"-4,00",EUR,"-1141,58"
10-11-2016,18:02,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,Transaktionsgebühr,,EUR,"-0,04",EUR,"-1137,58"
10-11-2016,18:02,GOLD SL 1215.67  HB 83.19  FN 1215.67...,NL0011634258,"Kauf 25 zu je 4,45",,EUR,"-111,25",EUR,"-1137,54"
10-11-2016,17:08,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-4,00",EUR,"-1026,29"
10-11-2016,17:08,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-0,06",EUR,"-1022,29"
10-11-2016,17:08,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,"Verkauf 25 zu je 6,15",,EUR,"153,75",EUR,"-1022,23"
10-11-2016,17:00,COCA-COLA COMPANY (THE,US1912161007,Währungswechsel (Einbuchung),,USD,"246,96",USD,"0,00"
10-11-2016,17:00,COCA-COLA COMPANY (THE,US1912161007,Währungswechsel (Ausbuchung),"1,0875",EUR,"-227,31",EUR,"-1175,98"
10-11-2016,17:00,COCA-COLA COMPANY (THE,US1912161007,Transaktionsgebühr,,EUR,"-0,50",EUR,"-948,67"
10-11-2016,17:00,COCA-COLA COMPANY (THE,US1912161007,Transaktionsgebühr,,EUR,"-0,02",EUR,"-948,17"
10-11-2016,17:00,COCA-COLA COMPANY (THE,US1912161007,"Kauf 6 zu je 41,16",,USD,"-246,96",USD,"-246,96"
10-11-2016,16:42,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,Transaktionsgebühr,,EUR,"-4,00",EUR,"-948,15"
10-11-2016,16:42,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,Transaktionsgebühr,,EUR,"-0,04",EUR,"-944,15"
10-11-2016,16:42,S&P 500 SL 2239.44 HB 104.20 FN 2239....,NL0011848502,"Kauf 100 zu je 0,9",,EUR,"-90,00",EUR,"-944,11"
10-11-2016,15:56,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-854,11"
10-11-2016,15:56,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,Transaktionsgebühr,,EUR,"-0,10",EUR,"-850,11"
10-11-2016,15:56,DAX SL 10361.5450  HB 5.45  FN 10361....,DE000CX59FH3,"Kauf 50 zu je 5,1",,EUR,"-255,00",EUR,"-850,01"
10-11-2016,15:40,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-4,00",EUR,"-595,01"
10-11-2016,15:40,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-0,18",EUR,"-591,01"
10-11-2016,15:40,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,"Verkauf 320 zu je 1,41",,EUR,"451,20",EUR,"-590,83"
10-11-2016,13:06,DIAGEO,GB0002374006,Währungswechsel (Einbuchung),,GBP,"201,80",GBP,"0,00"
10-11-2016,13:06,DIAGEO,GB0002374006,Währungswechsel (Ausbuchung),"0,8780",EUR,"-230,08",EUR,"-1042,03"
10-11-2016,13:06,DIAGEO,GB0002374006,Transaktionsgebühr,,EUR,"-4,00",EUR,"-811,95"
10-11-2016,13:06,DIAGEO,GB0002374006,Transaktionsgebühr,,EUR,"-0,09",EUR,"-807,95"
10-11-2016,13:06,DIAGEO,GB0002374006,Stamp Duty (London/Dublin),,EUR,"-1,15",EUR,"-807,86"
10-11-2016,13:06,DIAGEO,GB0002374006,Kauf 10 zu je 2.018,,GBP,"-201,80",GBP,"-201,80"
10-11-2016,09:26,UNILEVER DR,NL0000009355,Transaktionsgebühr,,EUR,"-4,00",EUR,"-806,71"
10-11-2016,09:26,UNILEVER DR,NL0000009355,Transaktionsgebühr,,EUR,"-0,09",EUR,"-802,71"
10-11-2016,09:26,UNILEVER DR,NL0000009355,"Kauf 6 zu je 37,5",,EUR,"-225,00",EUR,"-802,62"
10-11-2016,09:08,NASDAQ 100 SL 4673.25  HB 5.31  FN 46...,NL0011855176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-577,62"
10-11-2016,09:08,NASDAQ 100 SL 4673.25  HB 5.31  FN 46...,NL0011855176,Transaktionsgebühr,,EUR,"-0,02",EUR,"-573,62"
10-11-2016,09:08,NASDAQ 100 SL 4673.25  HB 5.31  FN 46...,NL0011855176,"Verkauf 25 zu je 2,32",,EUR,"58,00",EUR,"-573,60"
10-11-2016,00:00,RDSA DIVIDEND COUPON,RDSASCRIPDV,Kauf 22 zu je 0,,USD,"0,00",USD,"0,00"
09-11-2016,15:39,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-4,00",EUR,"-631,60"
09-11-2016,15:39,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-0,06",EUR,"-627,60"
09-11-2016,15:39,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,"Kauf 20 zu je 7,08",,EUR,"-141,60",EUR,"-627,54"
04-11-2016,13:01,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-4,00",EUR,"-485,94"
04-11-2016,13:01,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,Transaktionsgebühr,,EUR,"-0,05",EUR,"-481,94"
04-11-2016,13:01,SILVER SL 17.08  HB 44.43  FN 17.08  ...,NL0011634928,"Kauf 100 zu je 1,2",,EUR,"-120,00",EUR,"-481,89"
04-11-2016,09:25,NASDAQ 100 SL 4673.25  HB 5.31  FN 46...,NL0011855176,Transaktionsgebühr,,EUR,"-4,00",EUR,"-361,89"
04-11-2016,09:25,NASDAQ 100 SL 4673.25  HB 5.31  FN 46...,NL0011855176,Transaktionsgebühr,,EUR,"-0,03",EUR,"-357,89"
04-11-2016,09:25,NASDAQ 100 SL 4673.25  HB 5.31  FN 46...,NL0011855176,"Verkauf 100 zu je 0,63",,EUR,"63,00",EUR,"-357,86"
03-11-2016,10:55,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-4,00",EUR,"-420,86"
03-11-2016,10:55,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,Transaktionsgebühr,,EUR,"-0,10",EUR,"-416,86"
03-11-2016,10:55,DAX SL 11151.11  HB 131.04  FN 11151....,NL0011483839,"Kauf 30 zu je 8,3",,EUR,"-249,00",EUR,"-416,76"
03-11-2016,10:36,DAX SL 11039.87 HB 129.99 FN 11039.87...,NL0011483821,Transaktionsgebühr,,EUR,"-4,00",EUR,"-167,76"
